   0.00000;   0.00000;   0.00000;   0.00000;   0.00000;   0.00000;   0.00000;   0.00000;   0.00000;   0.00000;   0.00000; 100.00000
   0.15015;  33.00000;  40.00000;  27.00000;  30.00000;  36.00000;  29.00000;  32.00000;  35.00000;  33.00000;  25.00000; 100.00000
   0.30030;  66.00000;  60.00000;  62.00000;  59.00000;  75.00000;  64.00000;  57.00000;  69.00000;  66.00000;  52.00000; 100.00000
   0.45045;  92.00000;  82.00000;  92.00000;  91.00000; -89.00000;  95.00000;  82.00000;  97.00000;  96.00000;  81.00000; 101.00000
   0.60060; -75.00000; -98.00000; -85.00000; -66.00000; -23.00000; -93.00000;-103.00000; -63.00000; -72.00000; 108.00000; 109.00000
   0.75075; -25.00000; -49.00000; -39.00000; -14.00000;   9.00000; -53.00000; -57.00000; -12.00000; -20.00000; -59.00000; 110.00000
   0.90090;  11.00000;  -1.00000;   8.00000;  25.00000;  27.00000;   2.00000;   0.00000;  27.00000;  17.00000;  -9.00000; 110.00000
   1.05105;  37.00000;  25.00000;  34.00000;  56.00000;  54.00000;  35.00000;  34.00000;  55.00000;  41.00000;  20.00000; 110.00000
   1.20120;  69.00000;  50.00000;  66.00000;  83.00000;  85.00000;  59.00000;  60.00000;  91.00000;  74.00000;  42.00000; 110.00000
   1.35135;  93.00000;  85.00000;  84.00000; 109.00000; -94.00000;  85.00000;  90.00000; -85.00000; 106.00000;  60.00000; 112.00000
   1.50150; -96.00000; 111.00000; 110.00000; -85.00000; -43.00000;-109.00000; 113.00000; -39.00000; -76.00000;  85.00000; 116.00000
   1.65165; -41.00000; -79.00000; -96.00000; -33.00000;   7.00000; -51.00000; -68.00000;   1.00000; -18.00000; 111.00000; 119.00000
   1.80180;  -1.00000; -14.00000; -32.00000;  16.00000;  28.00000;  10.00000; -12.00000;  23.00000;  17.00000; -87.00000; 119.00000
   1.95195;  34.00000;  22.00000;  12.00000;  37.00000;  64.00000;  42.00000;  18.00000;  48.00000;  46.00000; -36.00000; 119.00000
   2.10210;  64.00000;  58.00000;  44.00000;  63.00000;  98.00000;  78.00000;  45.00000;  80.00000;  80.00000;  15.00000; 119.00000
   2.25225; 100.00000;  82.00000;  61.00000;  97.00000;-109.00000; 105.00000;  75.00000; 100.00000; 105.00000;  43.00000; 120.00000
   2.40240; -97.00000; 114.00000;  95.00000;-124.00000; -54.00000;-105.00000; 109.00000;-107.00000; -97.00000;  70.00000; 125.00000
   2.55255; -50.00000;-113.00000;-125.00000; -63.00000;   1.00000; -67.00000;-103.00000; -65.00000; -57.00000; 106.00000; 127.00000
   2.70270;  -4.00000; -67.00000; -70.00000; -10.00000;  22.00000; -20.00000; -50.00000; -19.00000; -16.00000;-126.00000; 128.00000
   2.85285;  27.00000; -28.00000; -21.00000;  20.00000;  54.00000;  22.00000;   1.00000;  12.00000;  20.00000; -62.00000; 128.00000
   3.00300;  70.00000;  10.00000;  19.00000;  44.00000;  78.00000;  53.00000;  29.00000;  46.00000;  50.00000; -24.00000; 128.00000
   3.15315;  95.00000;  36.00000;  54.00000;  73.00000; 105.00000;  82.00000;  56.00000;  68.00000;  75.00000;  20.00000; 128.00000
   3.30330; 124.00000;  69.00000;  87.00000; 107.00000;-109.00000; 108.00000;  98.00000;  99.00000; 106.00000;  54.00000; 128.00000
   3.45345; -76.00000; 101.00000; 115.00000;-123.00000; -60.00000;-111.00000; 131.00000; 129.00000; 129.00000;  98.00000; 131.00000
   3.60360; -20.00000; 125.00000;-113.00000; -61.00000;   2.00000; -54.00000; -90.00000; -89.00000; -89.00000; 123.00000; 135.00000
   3.75375;  21.00000;-116.00000; -56.00000; -14.00000;  40.00000; -10.00000; -52.00000; -33.00000; -45.00000;-104.00000; 137.00000
   3.90390;  65.00000; -63.00000;  -2.00000;  17.00000;  77.00000;  22.00000;   2.00000;  16.00000;   3.00000; -51.00000; 137.00000
   4.05405;  94.00000; -18.00000;  28.00000;  41.00000; 103.00000;  59.00000;  35.00000;  45.00000;  29.00000;   2.00000; 137.00000
   4.20420; 131.00000;  13.00000;  60.00000;  74.00000;-128.00000;  88.00000;  60.00000;  78.00000;  57.00000;  29.00000; 138.00000
   4.35435; -95.00000;  45.00000;  90.00000;  99.00000; -84.00000; 117.00000;  86.00000; 111.00000;  78.00000;  59.00000; 139.00000
   4.50450; -45.00000;  73.00000; 118.00000; 133.00000; -27.00000;-129.00000; 112.00000;-135.00000; 103.00000;  84.00000; 141.00000
   4.65465;   5.00000; 109.00000;-137.00000;-115.00000;   8.00000; -74.00000;-143.00000; -97.00000; 141.00000; 118.00000; 144.00000
   4.80480;  26.00000; 137.00000; -77.00000; -77.00000;  43.00000; -22.00000; -90.00000; -47.00000;-101.00000;-131.00000; 146.00000
   4.95495;  60.00000;-112.00000; -26.00000; -22.00000;  72.00000;  14.00000; -36.00000;   6.00000; -58.00000; -81.00000; 147.00000
   5.10511;  80.00000; -60.00000;  18.00000;  13.00000; 103.00000;  45.00000;  12.00000;  28.00000;   6.00000; -26.00000; 147.00000
   5.25526; 111.00000;  -1.00000;  53.00000;  33.00000; 134.00000;  68.00000;  36.00000;  55.00000;  33.00000;  13.00000; 147.00000
   5.40541; 145.00000;  21.00000;  77.00000;  57.00000;-117.00000; 104.00000;  69.00000;  79.00000;  63.00000;  60.00000; 147.00000
   5.55556; -91.00000;  52.00000; 110.00000;  86.00000; -77.00000; 134.00000; 104.00000; 108.00000;  94.00000;  90.00000; 148.00000
   5.70571; -47.00000;  85.00000; 129.00000; 118.00000; -25.00000;-100.00000; 141.00000; 139.00000; 113.00000; 128.00000; 149.00000
   5.85586;   7.00000; 115.00000;-141.00000; 150.00000;  15.00000; -48.00000;-109.00000;-114.00000; 150.00000;-148.00000; 153.00000
   6.00601;  37.00000; 138.00000; -80.00000;-111.00000;  42.00000;   0.00000; -65.00000; -63.00000;-100.00000; -94.00000; 155.00000
   6.15616;  80.00000;-122.00000; -28.00000; -60.00000;  63.00000;  23.00000; -18.00000; -11.00000; -48.00000; -45.00000; 156.00000
   6.30631; 117.00000; -73.00000;   8.00000; -16.00000;  93.00000;  62.00000;  19.00000;  30.00000;   6.00000;   3.00000; 156.00000
   6.45646; 147.00000; -22.00000;  33.00000;  14.00000; 118.00000;  93.00000;  40.00000;  53.00000;  40.00000;  39.00000; 155.00000
   6.60661;-120.00000;  19.00000;  64.00000;  37.00000; 142.00000; 127.00000;  67.00000;  83.00000;  72.00000;  72.00000; 156.00000
   6.75676; -63.00000;  43.00000;  95.00000;  62.00000;-138.00000;-154.00000;  93.00000; 106.00000; 106.00000;  96.00000; 158.00000
   6.90691;  -7.00000;  74.00000; 131.00000;  89.00000; -71.00000;-114.00000; 135.00000; 138.00000; 142.00000; 136.00000; 158.00000
   7.05706;  21.00000; 103.00000;-156.00000; 119.00000; -15.00000; -67.00000;-154.00000;-145.00000;-133.00000; 161.00000; 162.00000
   7.20721;  39.00000; 135.00000; -99.00000; 146.00000;  16.00000; -10.00000;-115.00000; -91.00000; -73.00000;-111.00000; 161.00000
   7.35736;  77.00000;-161.00000; -52.00000;-139.00000;  53.00000;  28.00000; -56.00000; -33.00000; -28.00000; -56.00000; 163.00000
   7.50751; 110.00000;-113.00000;   3.00000; -94.00000;  84.00000;  66.00000;   0.00000;   7.00000;   9.00000;   5.00000; 163.00000
   7.65766; 139.00000; -49.00000;  35.00000; -50.00000; 116.00000;  94.00000;  35.00000;  35.00000;  48.00000;  41.00000; 163.00000
   7.80781;-161.00000;  -3.00000;  62.00000;   5.00000; 141.00000; 139.00000;  59.00000;  67.00000;  85.00000;  70.00000; 164.00000
   7.95796;-108.00000;  27.00000;  80.00000;  43.00000;-141.00000;-164.00000;  91.00000;  91.00000; 108.00000;  97.00000; 166.00000
   8.10811; -46.00000;  57.00000;  98.00000;  84.00000; -95.00000;-108.00000; 117.00000; 128.00000; 141.00000; 128.00000; 165.00000
   8.25826;  11.00000;  92.00000; 124.00000; 118.00000; -51.00000; -49.00000; 144.00000; 151.00000;-151.00000; 161.00000; 165.00000
   8.40841;  34.00000; 121.00000; 161.00000; 152.00000;   0.00000;  -2.00000;-149.00000;-146.00000;-104.00000;-132.00000; 168.00000
   8.55856;  66.00000; 151.00000;-119.00000;-145.00000;  26.00000;  30.00000;-101.00000;-104.00000; -48.00000; -70.00000; 170.00000
   8.70871;  95.00000;-156.00000; -65.00000; -92.00000;  59.00000;  61.00000; -46.00000; -51.00000;   1.00000; -22.00000; 171.00000
   8.85886; 135.00000;-100.00000;  -6.00000; -42.00000;  82.00000;  98.00000;   2.00000; -10.00000;  37.00000;  12.00000; 171.00000
   9.00901; 159.00000; -48.00000;  32.00000;   6.00000; 117.00000; 125.00000;  32.00000;  24.00000;  68.00000;  47.00000; 171.00000
   9.15916;-152.00000;  -7.00000;  55.00000;  38.00000; 157.00000; 156.00000;  64.00000;  56.00000;  94.00000;  81.00000; 172.00000
   9.30931; -92.00000;  23.00000;  73.00000;  68.00000;-156.00000;-163.00000;  92.00000;  94.00000; 123.00000; 113.00000; 174.00000
   9.45946; -43.00000;  58.00000; 110.00000;  98.00000;-112.00000;-102.00000; 117.00000; 114.00000; 156.00000; 146.00000; 174.00000
   9.60961;   5.00000;  89.00000; 138.00000; 126.00000; -69.00000; -47.00000; 150.00000; 142.00000;-151.00000; 174.00000; 175.00000
   9.75976;  37.00000; 126.00000; 164.00000; 156.00000; -21.00000;  -1.00000;-177.00000; 162.00000;-112.00000;-134.00000; 177.00000
   9.90991;  68.00000; 160.00000;-145.00000;-164.00000;  20.00000;  26.00000;-112.00000;-170.00000; -57.00000; -82.00000; 180.00000
